site_name,csv_site_id,csv_circuit_purpose,csv_provider,csv_speed,csv_monthly_cost,csv_ip_address,db_site_id,db_circuit_purpose,db_provider,db_speed,db_cost,db_ip,db_status,data_source,meraki_network_exists,has_discount_tire_tag,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_cost,meraki_wan1_ip,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_cost,meraki_wan2_ip,exclusion_reason,provider_match_status,would_get_dsr_badge
TXL 02,TXL 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.27.192.169,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXL 03,TXL 03,,Altice,500.0M x 50.0M,212.77,66.76.255.5,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXL 03,TXL 03 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.1.69.217,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXL 04,TXL 04,,AT&T Broadband II,1000.0M x 1000.0M,165.01,99.27.194.81,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXL 04,TXL 04-B,,Vexus Fiber,350.0M x 350.0M,149.99,149.115.97.73,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXL 05,TXL 05,,Vexus,550.0M x 275.0M,199.99,65.182.82.213,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXL 05,TXL 05 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.1.71.73,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXM 01,TXM 01,,AT&T Broadband II,1000.0M x 1000.0M,165.01,107.128.86.113,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXM 02,TXM 02,,Altice,500.0M x 50.0M,212.77,208.180.5.61,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXM 02,TXM 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.186.116.57,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXM 03,TXM 03,,Altice,300.0M x 30.0M,170.22,208.180.5.183,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXM 03,TXM 03 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,172.7.186.105,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXN 01,TXN 01,,Spectrum,600.0M x 35.0M,172.23,71.42.136.70,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXN 01,TXN 01 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.42.195.153,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXO 01,TXO 01,,AT&T Broadband II,1000.0M x 200.0M,165.0,172.13.226.113,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXO 01,TXO 01 -B,,EB2-CableOne Cable,300.0M x 30.0M,335.0,160.3.220.222,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXO 02,TXO 02,,Cable One ,300.0M x 50.0M,229.99,24.116.31.158,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXO 02,TXO 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,172.13.227.89,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS000,TXS 00,,Spectrum,600.0M x 35.0M,244.45,71.78.86.2,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 00,TXS 00 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.4.85.177,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 02,TXS 02,,Spectrum,600.0M x 35.0M,244.45,108.178.107.106,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 02,TXS 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.255.12.57,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 05,TXS 05,,Spectrum,940.0M x 35.0M,355.56,97.105.89.22,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 05,TXS 05 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.165.15.233,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 06,TXS 06,,Spectrum,600.0M x 35.0M,172.23,97.105.186.230,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 06,TXS 06 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,108.224.179.105,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 07,TXS 07,,Spectrum,600.0M x 35.0M,244.45,97.105.126.54,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 07,TXS 07 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.199.50.89,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 08,TXS 08,,Spectrum,940.0M x 35.0M,355.56,70.113.225.54,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 09,TXS 09,,AT&T Broadband II,1000.0M x 1000.0M,240.04,76.255.15.17,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 09,TXS 09 -B,,Spectrum,600.0M x 35.0M,172.23,71.41.12.254,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 11,TXS 11,,Spectrum,600.0M x 35.0M,172.23,150.220.208.238,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 11,TXS 11- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,162.202.72.217,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 12,TXS 12,,Spectrum,600.0M x 35.0M,244.45,97.105.18.226,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 12,TXS 12 -B,,AT&T Broadband II,1000.0M x 1000.0M,150.0,,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 13,TXS 13,,AT&T Broadband II,300.0M x 300.0M,105.01,108.213.53.73,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 13,TXS 13 -B,,Spectrum,600.0M x 35.0M,244.45,67.79.227.50,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 14,TXS 14,,Spectrum,600.0M x 35.0M,244.45,70.113.230.246,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 14,TXS 14- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.4.82.129,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 15,TXS 15,,Spectrum,600.0M x 35.0M,172.23,67.79.106.110,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 15,TXS 15 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.48.156.169,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 16,TXS 16,,Spectrum,600.0M x 35.0M,172.23,150.220.131.54,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 16,TXS 16 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.255.8.185,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 17,TXS 17,,Spectrum,600.0M x 35.0M,244.45,24.173.84.122,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 17,TXS 17 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,108.224.182.89,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 18,TXS 18,,Spectrum,600.0M x 35.0M,244.45,97.105.101.162,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 18,TXS 18 -B,,EB2-Windstream Fiber,500.0M x 500.0M,209.0,66.217.153.158,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 19,TXS 19,,Spectrum,600.0M x 35.0M,172.23,150.220.131.50,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 19,TXS 19 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,108.213.53.97,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 20,TXS 20,,Spectrum,600.0M x 35.0M,244.45,24.153.161.206,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 20,TXS 20 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,107.195.75.249,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 21,TXS 21,,Spectrum,600.0M x 35.0M,244.45,70.113.232.82,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 21,TXS 21 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.199.52.217,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 22,TXS 22,,Spectrum,600.0M x 35.0M,244.45,98.6.120.34,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 22,TXS 22 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,108.224.180.137,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 23,TXS 23,,Spectrum,600.0M x 35.0M,244.45,67.78.107.122,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 23,TXS 23- B,,GVTC Communications,250.0M x 250.0M,74.95,69.166.64.173,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 24,TXS 24,,Spectrum,600.0M x 35.0M,244.45,67.79.241.126,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 25,TXS 25,,Spectrum,600.0M x 35.0M,244.45,64.183.186.214,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 26,TXS 26,,Spectrum,600.0M x 35.0M,172.23,70.116.227.178,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 26,TXS 26-B,,GVTC Communications,500.0M x 250.0M,249.95,216.177.186.153,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 27,TXS 27,,Spectrum,600.0M x 35.0M,244.45,71.41.135.90,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 27,TXS 27 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.4.87.57,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 28,TXS 28,,AT&T Broadband II,500.0M x 100.0M,215.02,104.176.95.145,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 28,TXS 28 -B,,Spectrum,600.0M x 35.0M,172.23,75.87.42.174,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 29,TXS 29,,Spectrum,300.0M x 20.0M,207.45,71.78.32.74,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 29,TXS 29- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.186.86.241,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 30,TXS 30,,Spectrum,300.0M x 20.0M,207.45,50.84.69.66,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 30,TXS 30- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.4.81.9,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 31,TXS 31,,Spectrum,600.0M x 35.0M,172.23,97.105.40.142,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXS 31,TXS 31 -B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,108.213.50.113,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 01,TXW 01,,Altice,500.0M x 50.0M,212.77,66.76.17.70,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 01,TXW 01 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,107.213.253.217,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 02,TXW 02,,Altice,500.0M x 50.0M,212.77,173.219.127.91,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 02,TXW 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,172.1.8.249,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 03,TXW 03,,Altice West,500.0M x 50.0M,222.23,66.76.135.93,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 04,TXW 04,,Altice,500.0M x 50.0M,212.77,173.219.174.18,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 04,TXW 04 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,107.220.35.249,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 05,TXW 05,,Altice,500.0M x 50.0M,212.77,66.76.179.24,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 05,TXW 05 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,172.1.8.241,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 06,TXW 06,,Altice West,500.0M x 50.0M,222.23,66.76.135.32,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 07,TXW 07,,Altice West,500.0M x 50.0M,222.23,66.76.17.42,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 07,TXW 07 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,172.1.12.65,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 08,TXW 08,,Harris Broadband,500.0M x 20.0M,89.95,199.16.97.109,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 08,TXW 08,,Unite Private Networks,300.0M x 300.0M,699.0,208.82.106.10,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 09,TXW 09,,Altice,500.0M x 50.0M,222.23,66.76.178.81,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
TXW 09,TXW 09 -B,,Vexus,100.0M x 100.0M,99.95,38.158.182.200,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 00,UTS 00,,Zayo Communications,100.0M x 100.0M,495.0,209.66.104.34,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 01,UTS 01,,Comcast Workplace,600.0M x 35.0M,234.45,50.184.169.237,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 03,UTS 03,,Comcast Workplace,600.0M x 35.0M,234.45,96.73.12.109,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 03,UTS 03- B,,EB2-Lumen DSL,140.0M x 20.0M,151.0,65.100.251.41,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 04,UTS 04,,Comcast Workplace,250.0M x 25.0M,186.18,173.10.21.245,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 04,UTS 04- B,,EB2-Lumen DSL,100.0M x 10.0M,128.0,65.100.242.193,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 05,UTS 05,,Comcast Workplace,600.0M x 35.0M,234.45,96.86.214.241,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 05,UTS 05- B,,Centracom,500.0M x 500.0M,350.0,204.225.31.253,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 06,UTS 06,,Comcast Workplace,250.0M x 25.0M,186.18,96.92.90.185,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 06,UTS 06- B,,EB2-Centurylink DSL,80.0M x 10.0M,128.0,65.100.251.105,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 07,UTS 07- B,,EB2-Lumen DSL,80.0M x 10.0M,128.0,65.100.251.193,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 09,UTS 09 (formerly UTSW01),,Comcast Workplace,600.0M x 35.0M,234.45,96.86.207.181,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 09,UTS 09-B,,EB2-Centurylink DSL,100.0M x 10.0M,128.0,65.100.241.249,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 11,UTS 11- B,,Centracom,300.0M x 30.0M,370.0,64.77.208.93,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 12,UTS 12,,TDS Cable,500.0M x 100.0M,209.0,184.61.190.6,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
UTS 14,UTS 14,,Comcast Workplace,600.0M x 35.0M,234.45,50.252.139.53,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
