id,network_name,device_tags,wan1_provider,wan1_speed,wan1_circuit_role,wan1_confirmed,wan2_provider,wan2_speed,wan2_circuit_role,wan2_confirmed,last_updated,created_at,pushed_to_meraki,pushed_date,wan1_ip,wan2_ip,wan1_arin_org,wan2_arin_org
25877,ORP 11,,Comcast Workplace,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25878,ORP 12,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25880,PAN 01,,Comcast Workplace,600.0M x 35.0M,Primary,True,VZW Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25886,PAP 02,,Comcast Workplace,600.0M x 35.0M,Primary,True,,,Secondary,False,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25887,PAW 01,,Comcast Workplace,600.0M x 35.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25888,PAW 02,,Comcast Workplace,600.0M x 35.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25902,SCC 13,,Hargray Telephone Co.,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25956,TXA 17,,Spectrum,750.0M x 35.0M,Primary,True,AT&T Cell,Cell,Secondary,True,2025-07-10 19:46:31.427635,2025-07-07 09:50:02.793660,True,2025-07-10 19:46:31.427635,,,,
25844,OKO_00,,,,Primary,False,Cox Communications,300.0 M,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25797,NYB 02,,DUNN TIRE,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25287,CAS 45,,AT&T Broadband II,1000.0M x 1000.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-09 15:03:11.500931,2025-07-07 09:50:02.793660,True,2025-07-09 15:03:11.500931,,,,
25798,NYB 03,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25799,NYB 04,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25803,NYB 08,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25804,NYF 01,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25805,NYF 02,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25806,NYF 03,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25807,NYR 01,,,,Primary,False,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25808,NYR 02,,Charter Communications Inc,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25809,NYR 03,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25812,NYR 06,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25813,NYR 07,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25814,NYS 01,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25923,TNM 05,,Spectrum ,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25929,TNN 06,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25931,TNN 08,,AT&T Broadband II,250.0M x 25.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25926,TNN 03,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25927,TNN 04,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25928,TNN 05,,Comcast Workplace,600.0M x 35.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25930,TNN 07,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25932,TNN 09,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25933,TNN 10,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25935,TNN 12,,Comcast Workplace,600.0M x 35.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25925,TNN 02,,AT&T Broadband II,1000.0 M,Primary,True,AT&T Broadband II,1000.0M x 1000.0M,Secondary,False,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25940,TXA 01,,Spectrum,600.0M x 35.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25957,TXA 18,,Spectrum,600.0M x 35.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25961,TXA 22,,Spectrum,600.0M x 35.0M,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25934,TNN 11,,Comcast,300.0 M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25937,TNN 14,,AT&T Broadband II,940.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25938,TNN 15,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25882,PAN 03,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25883,PAN 04,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25884,PAN 05,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
27187,Store in a box #2,['Discount'],,,Primary,False,,,Secondary,False,2025-07-07 11:46:47.102071,2025-07-07 10:54:59.444946,False,,,,,
25265,CAS 20,,Spectrum,200.0M x 10.0M,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25291,CAS 49,,Spectrum,600.0M x 35.0M,Primary,True,Starlink,Satellite,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25318,COD 24,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25321,COD 27,,Comcast Workplace,600.0M x 35.0M,Primary,True,Accelerated AT&T,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,True,2025-07-10 11:02:33.278920,,,,
25458,IAD 03,,EB2-Centurylink Fiber,500.0M x 100.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25868,ORP 01,,Comcast,,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25936,TNN 13,,AT&T Broadband II,300.0M x 300.0M,Primary,True,Spectrum,600.0M x 35.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25939,TNN 16,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Broadband II ,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25942,TXA 03,,Spectrum,600.0M x 35.0M,Primary,True,Spectrum,750.0 M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25290,CAS 48,,Frontier Communications,500.0M x 500.0M,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25331,COD 38,,CenturyLink,100.0M x 10.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-09 17:20:57.996898,2025-07-07 09:50:02.793660,True,2025-07-09 17:20:57.996898,,,,
25325,COD 31,,MallCom Networks,300.0M x 30.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 13:16:48.861946,2025-07-07 09:50:02.793660,False,,,,,
25323,COD 29,,Comcast Workplace,600.0M x 35.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25327,COD 34,,Lumen/Qwest,100.0M x 10.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25919,TNM 01,,Comcast,,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25330,COD 37,,Comcast Workplace,250.0M x 25.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25332,COD 39,,Comcast Workplace,250.0M x 25.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25488,ILC 13,,Comcast Workplace,600.0M x 35.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25951,TXA 12,,Frontier,,Primary,False,Verizon Business,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25953,TXA 14,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25954,TXA 15,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25955,TXA 16,,Spectrum,600.0M x 35.0M,Primary,True,Unite Private Networks,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25959,TXA 20,,Spectrum,600.0M x 35.0M,Primary,True,NORTHLAND CABLE TELEVISION INC.,250.0M x 25.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25490,ILC 15,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25334,COD 41,,Lumen,300.0M x 300.0M,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-09 11:43:17.144937,2025-07-07 09:50:02.793660,False,,,,,
25335,COD 42,,Comcast Workplace,600.0M x 35.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25341,COP 02,,Comcast Workplace,600.0M x 35.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25996,TXD 15,,Spectrum,300.0M x 20.0M,Primary,False,VZW Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26005,TXD 28,,Spectrum,600.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25346,COS 04,,CenturyLink Fiber Plus,500.0M x 500.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25349,COS 07,,Comcast Workplace,600.0M x 35.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25350,COW 01,,Spectrum,940.0M x 35.0M,Primary,True,AT&T Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,True,2025-07-10 13:31:34.680830,,,,
25372,FLJ 11,,AT&T Broadband II,500.0M x 100.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26006,TXD 29,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26007,TXD 30,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25811,NYR 05,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25784,NVL 16,,VZW Cell,Cell,Primary,True,Digi,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26061,TXD 86,,Spectrum,600.0M x 35.0M,Primary,True,ACCELERATED,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26026,TXD 50,,Private Customer - AT&T Internet Services,600.0M x 35.0M,Primary,True,Charter Communications Inc,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25061,AZH 01,,Optimum,500.0M x 50.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25064,AZN 02,,"CABLE ONE, INC.",300.0M x 30.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25068,AZN 06,,Sparklight,300.0M x 30.0M,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26090,TXH 14,,"Comcast Cable Communications, LLC",,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26051,TXD 76,,Contrera,300.0M x 150.0M,Primary,True,Altice,500.0M x 50.0M,Secondary,True,2025-07-08 18:24:12.685433,2025-07-07 09:50:02.793660,True,2025-07-08 18:24:12.685433,,,,
25058,AZC 01,,Cox Business/BOI,300.0M x 30.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25063,AZM 01,,Orbitel Communications,300.0M x 20.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25066,AZN 04,,AT&T,,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,True,2025-07-07 11:49:51.480822,,,,
25076,AZP 10,,Cox Business/BOI,300.0M x 30.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25077,AZP 11,,Cox Business/BOI,300.0M x 30.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25078,AZP 13,,Cox Business/BOI,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25084,AZP 20,,Saddleback Communications,300.0M x 80.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25089,AZP 25,,Cox Business/BOI,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26166,TXH W00,,"Comcast Cable Communications, LLC",,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26153,TXH 86,,Comcast,,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26152,TXH 85,,Optimum,500.0M x 50.0M,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25817,NYS 04,,DUNN TIRE,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25515,ILC 46,,"Comcast Cable Communications, LLC",,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26178,TXS_00,,Private Customer - AT&T Internet Services,,Primary,True,Charter Communications Inc,,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26226,UTS 13,,Comcast,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26158,TXH 91,,Livcom,200.0M x 200.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 10:59:25.936361,2025-07-07 09:50:02.793660,True,2025-07-10 10:59:25.936361,,,,
26159,TXH 92,,Comcast Workplace,250.0M x 25.0M,Primary,True,"CenturyLink Communications, LLC",80.0M x 10.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26163,TXH 96,,Comcast Workplace,250.0M x 25.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
28767,TXH SE Flex DTU,['Lab'],Comcast Workplace,600.0M x 35.0M,Primary,False,,,Secondary,False,2025-07-10 14:22:08.521283,2025-07-07 11:46:47.102071,False,,,,,
26164,TXH 97,,AT&T Broadband II,1000.0M x 200.0M,Primary,True,Comcast,600.0M x 35.0M,Secondary,True,2025-07-10 19:55:45.018876,2025-07-07 09:50:02.793660,True,2025-07-10 19:55:45.018876,,,,
26291,WAS 23,,ComcastAgg CLink,10.0M x 1.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-09 11:43:17.144937,2025-07-07 09:50:02.793660,False,,,,,
26276,WAS 05,,Starlink Serial KITP00174439,Satellite,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-09 15:58:08.181017,2025-07-07 09:50:02.793660,True,2025-07-09 15:58:08.181017,,,,
25059,AZF 01,,DSR CLink Fiber,500.0M x 500.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 13:16:48.861946,2025-07-07 09:50:02.793660,False,,,,,
25081,AZP 17,,Cox Business/BOI,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25228,CAN 49,,AT&T Broadband II,1000.0M x 1000.0M,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26215,UTS_00,,Discount Tire - UTS 00,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26266,VAW 04,,,,Primary,True,,,Secondary,False,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26274,WAS 03,,Comcast,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25233,CAN 54,,AT&T Broadband II,300.0M x 300.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25324,COD 30,,Comcast Workplace,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25359,FLG 01,,Cox Business/BOI,300.0M x 30.0M,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25380,FLO 05,,Spectrum,600.0M x 35.0M,Primary,True,Starlink,Satellite,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26281,WAS 12,,Starlink,Satellite,Primary,True,Digi,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25447,GAA W00,,AT&T Broadband II,,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25277,CAS 35,,Frontier,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25517,ILR 01,,Comcast,,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,True,2025-07-09 15:41:26.814570,,,,
25551,INW 02,,Comcast,,Primary,True,Digi,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26292,WAS 24,,Comcast,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26271,WAS_00,,Ziply Fiber,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26301,WAX 01,,,,Primary,False,,,Secondary,False,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26303,WDCA 01,,Frontier Communications Corporation,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
26304,WDGA01,,Private Customer - AT&T Internet Services,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25603,MID W00,,DSR - MIHW00,,Primary,True,Unknown,,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25800,NYB 05,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25801,NYB 06,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25810,NYR 04,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25796,NYB 01,,DUNN TIRE,,Primary,True,"AT&T Enterprises, LLC",,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25815,NYS 02,,DUNN TIRE,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25816,NYS 03,,DUNN TIRE,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25984,TXD_00,,DSR Road Runner BOC | Extended Cable |,600.0 M,Primary,True,Unknown,,Secondary,True,2025-07-07 11:46:47.102071,2025-07-07 09:50:02.793660,False,,,,,
25069,AZP_00,,Cox Communications,300.0M x 30.0M,Primary,True,Digi,Cell,Secondary,True,2025-07-09 06:49:56.715964,2025-07-07 09:50:02.793660,True,2025-07-09 06:49:56.715964,,,,
26100,TXH 25,,Comcast,,Primary,True,VZW Cell,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26103,TXH 28,,Comcast,,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26113,TXH 44,,Comcast,,Primary,True,Verizon Business,Cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
26132,TXH 64,,Comcast,,Primary,True,AT&T Cell,cell,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
