site_name,record_number,circuit_purpose,provider_name,details_service_speed,status,manual_override,data_source
CAN 21,DISCOUNTCAN8517427870_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 21,DISCOUNTCAN1324762199_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 22,DISCOUNTCAN2853642749_BR,Primary,Vista Broadband,15.0M x 15.0M,Enabled,False,csv_import
CAN 22,DISCOUNTCAN1821413485_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 23,DISCOUNTCAN2640564583_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 23,DISCOUNTCAN5607573541_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 24,DISCOUNTCAN1160524202_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 24,DISCOUNTCAN4780163634_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 25,DISCOUNTCAN7100322622_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 26,DISCOUNTCAN1852921991_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 28,DISCOUNTCAN6279952653_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 28,DISCOUNTCAN8508831319_BR,Secondary,EB2-Frontier Fiber,500.0M x 500.0M,Enabled,False,csv_import
CAN 29,DISCOUNTCAN1530245310_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 30,DISCOUNTCAN8773695764_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 31,DISCOUNTCAN1697228574_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 31,DISCOUNTCAN5539274329_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 32,DISCOUNTCAN8045319746_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 33,DISCOUNTCAN6563627329_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 33,DISCOUNTCAN3918967613_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 34,DISCOUNTCAN1731446677_BR-I3,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 35,DISCOUNTCAN4972539829_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 36,DISCOUNTCAN3717504432_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAN 37,DISCOUNTCAN5576375482_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 37,DISCOUNTCAN6474633270_BR,Secondary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
CAN 38,DISCOUNTCAN3868238732_BR,Primary,AT&T Broadband II,2000.0M x 2000.0M,Enabled,False,csv_import
CAN 39,DISCOUNTCAN2896219459_BR,Primary,Astound,1000.0M x 20.0M,Enabled,False,csv_import
CAN 39,DISCOUNTCAN2323193647_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 41,DISCOUNTCAN9255525860_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAN 41,DISCOUNTCAN3848398527_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 42,DISCOUNTCAN1099753900_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 43,DISCOUNTCAN2123238722_BR,Primary,AT&T Broadband II,300.0M x 75.0M,Enabled,False,csv_import
CAN 44,DISCOUNTCAN7026900919_BR,Primary,Comcast Workplace,200.0M x 20.0M,Enabled,False,csv_import
CAN 45,DISCOUNTCAN5842310795_BR-I2,Primary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 46,DISCOUNTCAN9989860749_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 47,DISCOUNTCAN1396229436_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 47,DISCOUNTCAN3885482793_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 48,DISCOUNTCAN5267807369_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAN 48,DISCOUNTCAN7970129426_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 49,DISCOUNTCAN1912104526_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 50,DISCOUNTCAN9168975098_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
CAN 51,DISCOUNTCAN2097026185_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAN 51,DISCOUNTCAN5522908235_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 52,DISCOUNTCAN9165600436_BR,Primary,Consolidated Communications,300.0M x 300.0M,Enabled,False,csv_import
CAN 53,DISCOUNTCAN5598350244_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
CAN 53,DISCOUNTCAN7648261700_BR,Secondary,Vast Networks,300.0M x 300.0M,Enabled,False,csv_import
CAN 54,DISCOUNTCAN4089615112_BR,Primary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 55,DISCOUNTCAN5306456342_BR-I3,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 55,DISCOUNTCAN5306456342_BR,Secondary,Succeed-net,100.0M x 7.0M,Enabled,False,csv_import
CAN 56,DISCOUNTCAN9256359087_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
CAN 56,DISCOUNTCAN8312401113_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAN 57,DISCOUNTCAN2099905152_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 58,DISCOUNTCAN4806066000_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
CAN 58,DISCOUNTCAN4535983402_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 60,DISCOUNTCAN3296424980_BR,Primary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
CAN 60,DISCOUNTCAN6459372784_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CAN 61,DISCOUNTCAN2528590923_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAN 61,DISCOUNTCAN6761290024_BR,Secondary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
CAO 01,,Primary,AT&T,,Enabled,False,csv_import
CAO 01,,Primary,AT&T,,Enabled,False,Non-DSR
CAO 03,DISCOUNTCAO8233812498_BR-I1,Primary,GTT Ethernet,50.0M x 10.0M,Enabled,False,csv_import
CAO 03,DISCOUNTCAO7658137590_BR,Secondary,EB2-Frontier Fiber,500.0M x 500.0M,Enabled,False,csv_import
CAO 05,DISCOUNTCAO9549497355_BR-I9,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAO 06,DISCOUNTCAO4806066000_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAO 06,DISCOUNTCAO9432689174_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS_00,,Primary,AT&T,,Enabled,False,Non-DSR
CAS_00,,Secondary,Cox Communications,,Enabled,False,Non-DSR
CAS00,DISCOUNTCAS5554101379_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS00,DISCOUNTCAS3333328935_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 01,DISCOUNTCAS1280222193_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 03,DISCOUNTCAS2627908927_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 03,DISCOUNTCAS6065709599_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 04,DISCOUNTCAS2753410140_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 04,DISCOUNTCAS7015540901_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 05,DISCOUNTCAS1998429625_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 05,DISCOUNTCAS7155199787_BR,Secondary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
CAS 06,DISCOUNTCAS2935611377_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 07,DISCOUNTCAS7607419805_BR,Primary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 07,DISCOUNTCAS6335751771_BR-I2,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 08,DISCOUNTCAS5649232198_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 08,DISCOUNTCAS1277538212_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 09,DISCOUNTCAS2255115246_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 10,DISCOUNTCAS4328111740_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 10,DISCOUNTCAS3886818184_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 11,DISCOUNTCAS9651717972_BR,Primary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
CAS 12,DISCOUNTCAS8396467404_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 13,DISCOUNTCAS7440539340_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 13,DISCOUNTCAS9411187524_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 14,DISCOUNTCAS2751220201_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 14,DISCOUNTCAS5405788965_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 15,DISCOUNTCAS2652676194_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 16,DISCOUNTCAS7402157081_BR,Primary,Cox Business,1000.0M x 35.0M,Enabled,False,csv_import
CAS 17,DISCOUNTCAS7145776728_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 18,DISCOUNTCAS7048198484_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 18,DISCOUNTCAS9004687716_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 19,DISCOUNTCAS4104236453_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 20,DISCOUNTCAS1397239716_BR-I3,Primary,Spectrum,200.0M x 10.0M,Enabled,False,csv_import
CAS 21,DISCOUNTCAS7165441970_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 22,DISCOUNTCAS9438163867_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 22,DISCOUNTCAS1570557457_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 23,DISCOUNTCAS6760353986_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 23,DISCOUNTCAS3074890469_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 24,DISCOUNTCAS8337326108_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 24,DISCOUNTCAS9475722424_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 25,DISCOUNTCAS4953705261_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
CAS 25,DISCOUNTCAS3772629905_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 27,DISCOUNTCAS1353785339_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 27,DISCOUNTCAS1924570992_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 28,DISCOUNTCAS3549825469_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 28,DISCOUNTCAS6172111781_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 31,DISCOUNTCAS4087675463_BR,Primary,Frontier Fios,500.0M x 500.0M,Enabled,False,csv_import
CAS 31,DISCOUNTCAS5827452286_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 32,DISCOUNTCAS8169048002_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 33,DISCOUNTCAS3757965814_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 34,DISCOUNTCAS2038894768_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 34,DISCOUNTCAS2647482319_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 35,,Primary,Frontier,,Enabled,False,Non-DSR
CAS 36,DISCOUNTCAS6918352277_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 37,DISCOUNTCAS2559719810_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 38,DISCOUNTCAS2522975416_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
CAS 38,DISCOUNTCAS4928690383_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 39,DISCOUNTCAS4926140130_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 39,DISCOUNTCAS8626638106_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 40,,Primary,Frontier,,Enabled,False,Non-DSR
CAS 41,,Primary,Frontier,,Enabled,False,Non-DSR
CAS 43,DISCOUNTCAS9618175989_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 43,DISCOUNTCAS2873915635_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 44,DISCOUNTCAS7375805731_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 44,DISCOUNTCAS1929108206_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
CAS 45,DISCOUNTCAS1859625217_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 46,,Primary,AT&T,,Enabled,False,Non-DSR
CAS 47,DISCOUNTCAS2109965907_BR-I4,Primary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
CAS 48,DISCOUNTCAS7121407943_BR-I1,Primary,EB2-Frontier Fiber,500.0M x 500.0M,Enabled,False,csv_import
CAS 49,DISCOUNTCAS3577197206_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CAS 50,DISCOUNTCAS4806066347_BR,Primary,GTT Ethernet,50.0M x 10.0M,Enabled,False,csv_import
CAS 50,DISCOUNTCAS6856920534_BR,Secondary,EB2-Frontier Fiber,500.0M x 500.0M,Enabled,False,csv_import
CAS 51,DISCOUNTCAS6192051652_BR,Primary,Cox Business/BOI ,300.0M x 30.0M,Enabled,False,csv_import
CAS 51,DISCOUNTCAS9050801861_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
CAS 53,DISCOUNTCAS3464112352_BR,Primary,AT&T Broadband II,2000.0M x 2000.0M,Enabled,False,csv_import
CAS 53,DISCOUNTCAS8402836344_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
COB 01,DISCOUNTCOB3504195686_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COB 01,DISCOUNTCOB7942770257_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
COD00,DISCOUNTCOD1112223333_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 01,,Primary,Comcast,,Enabled,False,Non-DSR
COD 02,DISCOUNTCOD1308964767_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COD 03,,Primary,Comcast,,Enabled,False,Non-DSR
COD 04,DISCOUNTCOD3037611442_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 05,DISCOUNTCOD7799726597_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 06,DISCOUNTCOD7455852612_BR-I4,Primary,Lumen,100.0M x 10.0M,Enabled,False,csv_import
COD 07,DISCOUNTCOD9706695579_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COD 08,,Primary,Comcast,,Enabled,False,Non-DSR
COD 09,,Primary,Comcast,,Enabled,False,Non-DSR
COD 10,DISCOUNTCOD2549242630_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 11,DISCOUNTCOD2868234371_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 13,,Primary,Comcast,,Enabled,False,Non-DSR
COD 14,DISCOUNTCOD2588409491_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COD 18,DISCOUNTCOD3039723876_BR-I3,Primary,Comcast Workplace,1000.0M x 35.0M,Enabled,False,csv_import
COD 19,DISCOUNTCOD3691683954_BR,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,Enabled,False,csv_import
COD 20,DISCOUNTCOD9866512895_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 21,DISCOUNTCOD9547841616_BR-I3,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 21,DISCOUNTCOD9547841616_BR,Secondary,CenturyLink/Qwest,40.0M x 5.0M,Enabled,False,csv_import
COD 23,DISCOUNTCOD8843597883_BR,Secondary,EB2-Lumen DSL,100.0M x 10.0M,Enabled,False,csv_import
COD 24,DISCOUNTCOD3603124268_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 25,DISCOUNTCOD4478646375_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 25,DISCOUNTCOD8080710346_BR,Secondary,EB2-Centurylink DSL,140.0M x 20.0M,Enabled,False,csv_import
COD 26,DISCOUNTCOD9893968331_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 26,DISCOUNTCOD7498368928_BR,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,Enabled,False,csv_import
COD 27,DISCOUNTCOD2485161270_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 28,DISCOUNTCOD8567644584_BR,Primary,Comcast Workplace,1000.0M x 35.0M,Enabled,False,csv_import
COD 29,DISCOUNTCOD8788316890_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COD 30,DISCOUNTCOD7724388155_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 31,DISCOUNTCOD1182311907_BR,Primary,MallCom Networks,300.0M x 30.0M,Enabled,False,csv_import
COD 32,DISCOUNTCOD6716757357_BR-I3,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 32,DISCOUNTCOD6716757357_BR,Secondary,CenturyLink/Qwest,100.0M x 10.0M,Enabled,False,csv_import
COD 34,DISCOUNTCOD9495119292_BR,Primary,Lumen/Qwest,100.0M x 10.0M,Enabled,False,csv_import
COD 35,DISCOUNTCOD4928869496_BR,Primary,LiveWire Net,75.0M x 15.0M,Enabled,False,csv_import
COD 35,DISCOUNTCOD1062165807_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 36,DISCOUNTCOD1349681458_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
COD 37,DISCOUNTCOD6895954695_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COD 38,DISCOUNTCOD6928701234_BR-I2,Secondary,CenturyLink/Qwest,100.0M x 10.0M,Enabled,False,csv_import
COD 39,DISCOUNTCOD9703242165_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COD 40,DISCOUNTCOD7205726924_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COD 41,,Primary,Lumen,,Enabled,False,Non-DSR
COD 42,DISCOUNTCOD5600444666_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COG 01,DISCOUNTCOG6237379652_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
COG 01,DISCOUNTCOG9393117379_BR,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,Enabled,False,csv_import
Cog 02,,Primary,Comcast,,Enabled,False,Non-DSR
COG 02,DISCOUNTCOG1790287782_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COG 02,DISCOUNTCOG5348435561_BR,Secondary,Community Broadband Network,100.0M x 100.0M,Enabled,False,csv_import
COG 03,DISCOUNTCOG8432679370_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
CON 02,DISCOUNTCON9702679150_BR-I1,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
CON 03,DISCOUNTCON5119549646_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
CON 03,DISCOUNTCON5754865305_BR,Secondary,FORT COLLINS CONNEXION,500.0M x 500.0M,Enabled,False,csv_import
COP 02,DISCOUNTCOP2018548574_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COP 03,DISCOUNTCOP7196966328_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COP 03,DISCOUNTCOP5957381111_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
COS 01,DISCOUNTCOS1831934195_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COS 02,DISCOUNTCOS5529626447_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COS 03,DISCOUNTCOS4212683958_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COS 03,DISCOUNTCOS7602523848_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
COS 04,DISCOUNTCOS7305588523_BR,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,Enabled,False,csv_import
COS 05,DISCOUNTCOS7204949692_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
COS 05,DISCOUNTCOS3855664679_BR,Secondary,Unite Private Networks,300.0M x 300.0M,Enabled,False,csv_import
COS 06,DISCOUNTCOS8477724904_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COS 07,DISCOUNTCOS4806066347_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
COW 01,DISCOUNTCOW4282793923_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
COW 02,DISCOUNTCOW9706156104_BR,Primary,Elevate Internet,1000.0M x 1000.0M,Enabled,False,csv_import
COX 01,DISCOUNTWDW7383335250_BR-I1,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
FLD 01,DISCOUNTFLD3591541254_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
FLD 01,DISCOUNTFLD5822661765_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
FLD 02,DISCOUNTFLD9790804796_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
FLD 04,DISCOUNTFLD3866277108_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
FLD 04,DISCOUNTFLD5464445516_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLF 01,DISCOUNTFLF4941136265_BR-I1,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
FLG 01,DISCOUNTFLG1425333361_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
FLG 02,DISCOUNTFLG4806066451_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
FLG 02,DISCOUNTFLG9684195399_BR,Secondary,Ocala Fiber Network,300.0M x 300.0M,Enabled,False,csv_import
FLG 03,DISCOUNTFLG2232243530_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
FLG 03,DISCOUNTFLG2003149779_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
FLJ 00,DISCOUNTFLJ1663848782_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
FLJ 00,DISCOUNTFLJ9878155844_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 01,DISCOUNTFLJ9042762013_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
FLJ 01,DISCOUNTFLJ7956596815_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 02,DISCOUNTFLJ6360904517_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
FLJ 02,DISCOUNTFLJ4046898626_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 03,DISCOUNTFLJ5303590947_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
FLJ 03,DISCOUNTFLJ7496544670_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 05,DISCOUNTFLJ1605168830_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
FLJ 05,DISCOUNTFLJ4235127331_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 06,DISCOUNTFLJ3745236827_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
FLJ 06,DISCOUNTFLJ7960590337_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
FLJ 07,DISCOUNTFLJ9047576760_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
FLJ 07,DISCOUNTFLJ1889183517_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 09,DISCOUNTFLJ3183336430_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
FLJ 09,DISCOUNTFLJ2332630862_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
FLJ 10,DISCOUNTFLJ2260285937_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
