hostname,ip_address,component_type,model,serial_number,description,name,stack_position
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130U16,Transceiver(slot:9-port:36),Transceiver(slot:9-port:36),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130ZRK,Transceiver(slot:10-port:1),Transceiver(slot:10-port:1),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130ZRV,Transceiver(slot:10-port:2),Transceiver(slot:10-port:2),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130ZWT,Transceiver(slot:10-port:4),Transceiver(slot:10-port:4),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130Z57,Transceiver(slot:10-port:5),Transceiver(slot:10-port:5),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130TK1,Transceiver(slot:10-port:6),Transceiver(slot:10-port:6),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,JUR19130G5F,Transceiver(slot:10-port:25),Transceiver(slot:10-port:25),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,ECL141200YH,Transceiver(slot:10-port:26),Transceiver(slot:10-port:26),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,ECL141104JD,Transceiver(slot:10-port:36),Transceiver(slot:10-port:36),
AL-7000-02-PCI,10.101.100.201,SFP/Transceiver,SFP-10G-SR,ECL141200YR,Transceiver(slot:10-port:48),Transceiver(slot:10-port:48),
EQX-EXT-93180-01,10.44.158.11,Chassis,N9K-C93180YC-FX-24,FDO25240WAU,N9K-C93180YC-FX-24,N9K-C93180YC-FX-24,Standalone
EQX-EXT-93180-01,10.44.158.11,Module,N9K-C93180YC-FX-24,FDO25240WAU,24x10/25G/32G + 6x40/100G Ethernet/FC Module,Module-1 24x10/25G/32G + 6x40/100G Ethernet/FC Module,
EQX-EXT-93180-01,10.44.158.11,Power Supply,NXA-PAC-500W-PI,LIT25142KSH,NXA-PAC-500W-PI-1,PowerSupply-1,
EQX-EXT-93180-01,10.44.158.11,Power Supply,NXA-PAC-500W-PI,LIT25142KQL,NXA-PAC-500W-PI-2,PowerSupply-2,
EQX-EXT-93180-01,10.44.158.11,SFP/Transceiver,SFP-10G-SR,ECL1411047R,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
EQX-EXT-93180-01,10.44.158.11,SFP/Transceiver,SFP-10G-SR,ECL133104WM,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
EQX-EXT-93180-01,10.44.158.11,SFP/Transceiver,SFP-10G-SR,ECL133102NV,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
EQX-EXT-93180-01,10.44.158.11,SFP/Transceiver,SFP-10G-SR,ECL1412005J,Transceiver(slot:1-port:4),Transceiver(slot:1-port:4),
EQX-EXT-93180-01,10.44.158.11,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C418-B,Transceiver(slot:1-port:49),Transceiver(slot:1-port:49),
EQX-EXT-93180-01,10.44.158.11,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C415-B,Transceiver(slot:1-port:50),Transceiver(slot:1-port:50),
EQX-EXT-93180-02,10.44.158.12,Chassis,N9K-C93180YC-FX-24,FDO25240WAV,N9K-C93180YC-FX-24,N9K-C93180YC-FX-24,Standalone
EQX-EXT-93180-02,10.44.158.12,Module,N9K-C93180YC-FX-24,FDO25240WAV,24x10/25G/32G + 6x40/100G Ethernet/FC Module,Module-1 24x10/25G/32G + 6x40/100G Ethernet/FC Module,
EQX-EXT-93180-02,10.44.158.12,Power Supply,NXA-PAC-500W-PI,LIT25142M4Z,NXA-PAC-500W-PI-1,PowerSupply-1,
EQX-EXT-93180-02,10.44.158.12,Power Supply,NXA-PAC-500W-PI,LIT25142MCE,NXA-PAC-500W-PI-2,PowerSupply-2,
EQX-EXT-93180-02,10.44.158.12,SFP/Transceiver,SFP-10G-SR,ECL1411047W,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
EQX-EXT-93180-02,10.44.158.12,SFP/Transceiver,SFP-10G-SR,ECL133102PH,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
EQX-EXT-93180-02,10.44.158.12,SFP/Transceiver,SFP-10G-SR,ECL133102R1,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
EQX-EXT-93180-02,10.44.158.12,SFP/Transceiver,SFP-10G-SR,ECL133101PY,Transceiver(slot:1-port:4),Transceiver(slot:1-port:4),
EQX-EXT-93180-02,10.44.158.12,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C418-A,Transceiver(slot:1-port:49),Transceiver(slot:1-port:49),
EQX-EXT-93180-02,10.44.158.12,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C415-A,Transceiver(slot:1-port:50),Transceiver(slot:1-port:50),
EQX-INT-93180-01,10.44.158.21,Chassis,N9K-C93180YC-FX-24,FDO25240WCG,N9K-C93180YC-FX-24,N9K-C93180YC-FX-24,Standalone
EQX-INT-93180-01,10.44.158.21,Module,N9K-C93180YC-FX-24,FDO25240WCG,24x10/25G/32G + 6x40/100G Ethernet/FC Module,Module-1 24x10/25G/32G + 6x40/100G Ethernet/FC Module,
EQX-INT-93180-01,10.44.158.21,Power Supply,NXA-PAC-500W-PI,LIT25142MEH,NXA-PAC-500W-PI-1,PowerSupply-1,
EQX-INT-93180-01,10.44.158.21,Power Supply,NXA-PAC-500W-PI,LIT25142MC2,NXA-PAC-500W-PI-2,PowerSupply-2,
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133100KY,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC141103C1,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC141103MK,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133102QT,Transceiver(slot:1-port:4),Transceiver(slot:1-port:4),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC141101U5,Transceiver(slot:1-port:5),Transceiver(slot:1-port:5),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC141103D8,Transceiver(slot:1-port:6),Transceiver(slot:1-port:6),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL1331020J,Transceiver(slot:1-port:7),Transceiver(slot:1-port:7),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,JUR19130ZRC,Transceiver(slot:1-port:8),Transceiver(slot:1-port:8),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC14110344,Transceiver(slot:1-port:9),Transceiver(slot:1-port:9),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,JUR191310JJ,Transceiver(slot:1-port:10),Transceiver(slot:1-port:10),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC1411033D,Transceiver(slot:1-port:11),Transceiver(slot:1-port:11),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC141101HD,Transceiver(slot:1-port:12),Transceiver(slot:1-port:12),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133101UD,Transceiver(slot:1-port:17),Transceiver(slot:1-port:17),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL1330037W,Transceiver(slot:1-port:18),Transceiver(slot:1-port:18),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133102LY,Transceiver(slot:1-port:19),Transceiver(slot:1-port:19),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,JUR19130Q6U,Transceiver(slot:1-port:20),Transceiver(slot:1-port:20),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133100KM,Transceiver(slot:1-port:21),Transceiver(slot:1-port:21),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,SPC141103MJ,Transceiver(slot:1-port:22),Transceiver(slot:1-port:22),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133101UX,Transceiver(slot:1-port:23),Transceiver(slot:1-port:23),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-H10GB-CU2M,XANBCAC65218A,Transceiver(slot:1-port:26),Transceiver(slot:1-port:26),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL141200Z0,Transceiver(slot:1-port:27),Transceiver(slot:1-port:27),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL14110485,Transceiver(slot:1-port:28),Transceiver(slot:1-port:28),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,ECL133202CF,Transceiver(slot:1-port:45),Transceiver(slot:1-port:45),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR-S,ACW23020UK3,Transceiver(slot:1-port:46),Transceiver(slot:1-port:46),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,SFP-10G-SR,AGD133430MA,Transceiver(slot:1-port:47),Transceiver(slot:1-port:47),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C420-B,Transceiver(slot:1-port:49),Transceiver(slot:1-port:49),
EQX-INT-93180-01,10.44.158.21,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C414-B,Transceiver(slot:1-port:50),Transceiver(slot:1-port:50),
EQX-INT-93180-02,10.44.158.22,Chassis,N9K-C93180YC-FX-24,FDO25240WBE,N9K-C93180YC-FX-24,N9K-C93180YC-FX-24,Standalone
EQX-INT-93180-02,10.44.158.22,Module,N9K-C93180YC-FX-24,FDO25240WBE,24x10/25G/32G + 6x40/100G Ethernet/FC Module,Module-1 24x10/25G/32G + 6x40/100G Ethernet/FC Module,
EQX-INT-93180-02,10.44.158.22,Power Supply,NXA-PAC-500W-PI,LIT25142MEY,NXA-PAC-500W-PI-1,PowerSupply-1,
EQX-INT-93180-02,10.44.158.22,Power Supply,NXA-PAC-500W-PI,LIT25142MGV,NXA-PAC-500W-PI-2,PowerSupply-2,
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL141104J4,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL141104JG,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133101ZT,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,SPC141103EF,Transceiver(slot:1-port:4),Transceiver(slot:1-port:4),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL1412005H,Transceiver(slot:1-port:5),Transceiver(slot:1-port:5),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133102N3,Transceiver(slot:1-port:6),Transceiver(slot:1-port:6),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133102NC,Transceiver(slot:1-port:7),Transceiver(slot:1-port:7),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL1330037G,Transceiver(slot:1-port:8),Transceiver(slot:1-port:8),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133102SS,Transceiver(slot:1-port:9),Transceiver(slot:1-port:9),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,SPC141101UB,Transceiver(slot:1-port:10),Transceiver(slot:1-port:10),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,SPC1411033Y,Transceiver(slot:1-port:11),Transceiver(slot:1-port:11),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133100RL,Transceiver(slot:1-port:12),Transceiver(slot:1-port:12),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,JUR19130G56,Transceiver(slot:1-port:17),Transceiver(slot:1-port:17),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL1412005S,Transceiver(slot:1-port:18),Transceiver(slot:1-port:18),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133100SW,Transceiver(slot:1-port:19),Transceiver(slot:1-port:19),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133100LM,Transceiver(slot:1-port:20),Transceiver(slot:1-port:20),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133100TD,Transceiver(slot:1-port:21),Transceiver(slot:1-port:21),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133102MQ,Transceiver(slot:1-port:22),Transceiver(slot:1-port:22),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,SPC141101TY,Transceiver(slot:1-port:23),Transceiver(slot:1-port:23),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,GLC-TE,MTC22380VM3,Transceiver(slot:1-port:25),Transceiver(slot:1-port:25),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-H10GB-CU2M,XANBCAC65216A,Transceiver(slot:1-port:26),Transceiver(slot:1-port:26),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133100KD,Transceiver(slot:1-port:27),Transceiver(slot:1-port:27),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133102PE,Transceiver(slot:1-port:28),Transceiver(slot:1-port:28),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133102S2,Transceiver(slot:1-port:45),Transceiver(slot:1-port:45),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR-S,ACW23020U6K,Transceiver(slot:1-port:46),Transceiver(slot:1-port:46),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,SFP-10G-SR,ECL133100UG,Transceiver(slot:1-port:47),Transceiver(slot:1-port:47),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C420-A,Transceiver(slot:1-port:49),Transceiver(slot:1-port:49),
EQX-INT-93180-02,10.44.158.22,SFP/Transceiver,QSFP-100G-AOC5M,DTS2508C414-A,Transceiver(slot:1-port:50),Transceiver(slot:1-port:50),
EQX-CldTrst-8500-01,10.44.158.41,Chassis,C8500-12X,TTM251909CU,Cisco C8500-12X  Chassis,Chassis,Standalone
EQX-CldTrst-8500-01,10.44.158.41,Module,C8500-12X,,Cisco C8500-12X Modular Interface Processor,module 0,
EQX-CldTrst-8500-01,10.44.158.41,Module,C8500-12X,JAE25230UM7,Cisco C8500-12X Route Processor,module R0,
EQX-CldTrst-8500-01,10.44.158.41,Module,C8500-12X,,Cisco C8500-12X Embedded Services Processor,module F0,
EQX-CldTrst-8500-01,10.44.158.41,Power Supply,PWR-CH1-750WACR,ART2515F056,Cisco 750W AC Power Supply Reverse Air,Power Supply Module 0,
EQX-CldTrst-8500-01,10.44.158.41,Power Supply,PWR-CH1-750WACR,ART2515F081,Cisco 750W AC Power Supply Reverse Air,Power Supply Module 1,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,12xSFP+,JAE12345678,12-port 10 Gigabit SFP+ Ethernet Port Adapter,SPA subslot 0/0,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,SFP-10G-SR,ECL133102SU,10GE SR,subslot 0/0 transceiver 0,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,SFP-10G-SR,ECL133101VH,10GE SR,subslot 0/0 transceiver 1,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,SFP-10G-SR,ECL141104EJ,10GE SR,subslot 0/0 transceiver 2,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,SFP-10G-SR,ECL1412010X,10GE SR,subslot 0/0 transceiver 3,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,SFP-10G-LR,FNS16260CQA,10GE LR,subslot 0/0 transceiver 10,
EQX-CldTrst-8500-01,10.44.158.41,SFP/Transceiver,SFP-10G-LR,FNS161209Z0,10GE LR,subslot 0/0 transceiver 11,
EQX-CldTrst-8500-02,10.44.158.42,Chassis,C8500-12X,TTM251909E9,Cisco C8500-12X  Chassis,Chassis,Standalone
EQX-CldTrst-8500-02,10.44.158.42,Module,C8500-12X,,Cisco C8500-12X Modular Interface Processor,module 0,
EQX-CldTrst-8500-02,10.44.158.42,Module,C8500-12X,JAE25230UM5,Cisco C8500-12X Route Processor,module R0,
EQX-CldTrst-8500-02,10.44.158.42,Module,C8500-12X,,Cisco C8500-12X Embedded Services Processor,module F0,
EQX-CldTrst-8500-02,10.44.158.42,Power Supply,PWR-CH1-750WACR,ART2515F04A,Cisco 750W AC Power Supply Reverse Air,Power Supply Module 0,
EQX-CldTrst-8500-02,10.44.158.42,Power Supply,PWR-CH1-750WACR,ART2515F08W,Cisco 750W AC Power Supply Reverse Air,Power Supply Module 1,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,12xSFP+,JAE12345678,12-port 10 Gigabit SFP+ Ethernet Port Adapter,SPA subslot 0/0,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,SFP-10G-SR,ECL133102LL,10GE SR,subslot 0/0 transceiver 0,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,SFP-10G-SR,AGD133430T4,10GE SR,subslot 0/0 transceiver 1,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,SFP-10G-SR,ECL133102LP,10GE SR,subslot 0/0 transceiver 2,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,SFP-10G-SR,ECL133102LV,10GE SR,subslot 0/0 transceiver 3,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,SFP-10G-LR,FNS23090Z73,10GE LR,subslot 0/0 transceiver 10,
EQX-CldTrst-8500-02,10.44.158.42,SFP/Transceiver,SFP-10G-LR,FNS1610116S,10GE LR,subslot 0/0 transceiver 11,
EQX-EdgeDIA-8300-01,10.44.158.51,Chassis,C8300-2N2S-4T2X,FLM2528110Y,Cisco C8300-2N2S-4T2X Chassis,Chassis,Standalone
EQX-EdgeDIA-8300-01,10.44.158.51,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In NIM controller,module 0,
EQX-EdgeDIA-8300-01,10.44.158.51,Module,C-NIM-1X,FDO2523055D,NIM Ten Gigabitethernet Module,NIM subslot 0/1,
EQX-EdgeDIA-8300-01,10.44.158.51,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 1,
EQX-EdgeDIA-8300-01,10.44.158.51,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 2,
EQX-EdgeDIA-8300-01,10.44.158.51,Module,C8300-2N2S-4T2X,FDO25250DEH,Cisco C8300-2N2S-4T2X Route Processor,module R0,
EQX-EdgeDIA-8300-01,10.44.158.51,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Forwarding Processor,module F0,
EQX-EdgeDIA-8300-01,10.44.158.51,Power Supply,PWR-CC1-650WAC,DCI2444W094,650W AC power supply for Cisco C8300 2RU,Power Supply Module 0,
EQX-EdgeDIA-8300-01,10.44.158.51,Power Supply,PWR-CC1-650WAC,DCI2444W08Y,650W AC power supply for Cisco C8300 2RU,Power Supply Module 1,
EQX-EdgeDIA-8300-01,10.44.158.51,Fan,C8300-FAN-2R,SUN2436A1PM,SmartFan,SmartFan 2/0,
EQX-EdgeDIA-8300-01,10.44.158.51,Fan,C8300-FAN-2R,SUN2436A1PM,SmartFan,SmartFan 2/1,
EQX-EdgeDIA-8300-01,10.44.158.51,Fan,C8300-FAN-2R,SUN2436A1PN,SmartFan,SmartFan 2/2,
EQX-EdgeDIA-8300-01,10.44.158.51,Fan,C8300-FAN-2R,SUN2436A1PO,SmartFan,SmartFan 2/3,
EQX-EdgeDIA-8300-01,10.44.158.51,SFP/Transceiver,SFP-10G-SR,ECL1330037X,SFP+ 10GBASE-SR,subslot 0/0 transceiver 4,
EQX-EdgeDIA-8300-01,10.44.158.51,SFP/Transceiver,SFP-10G-SR,FNS25080DNP,SFP+ 10GBASE-SR,subslot 0/0 transceiver 5,
EQX-EdgeDIA-8300-01,10.44.158.51,SFP/Transceiver,SFP-10G-LR,FNS161209BC,SFP+ 10GBASE-LR,subslot 0/1 transceiver 0,
EQX-EdgeDIA-8300-02,10.44.158.52,Chassis,C8300-2N2S-4T2X,FLM252911Q5,Cisco C8300-2N2S-4T2X Chassis,Chassis,Standalone
EQX-EdgeDIA-8300-02,10.44.158.52,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In NIM controller,module 0,
EQX-EdgeDIA-8300-02,10.44.158.52,Module,C-NIM-1X,FDO25280CUV,NIM Ten Gigabitethernet Module,NIM subslot 0/1,
EQX-EdgeDIA-8300-02,10.44.158.52,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 1,
EQX-EdgeDIA-8300-02,10.44.158.52,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 2,
EQX-EdgeDIA-8300-02,10.44.158.52,Module,C8300-2N2S-4T2X,FDO2522110J,Cisco C8300-2N2S-4T2X Route Processor,module R0,
EQX-EdgeDIA-8300-02,10.44.158.52,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Forwarding Processor,module F0,
EQX-EdgeDIA-8300-02,10.44.158.52,Power Supply,PWR-CC1-650WAC,DCI2444W08S,650W AC power supply for Cisco C8300 2RU,Power Supply Module 0,
EQX-EdgeDIA-8300-02,10.44.158.52,Power Supply,PWR-CC1-650WAC,DCI2444W04M,650W AC power supply for Cisco C8300 2RU,Power Supply Module 1,
EQX-EdgeDIA-8300-02,10.44.158.52,Fan,C8300-FAN-2R,SUN2436A35L,SmartFan,SmartFan 2/0,
EQX-EdgeDIA-8300-02,10.44.158.52,Fan,C8300-FAN-2R,SUN2436A35L,SmartFan,SmartFan 2/1,
EQX-EdgeDIA-8300-02,10.44.158.52,Fan,C8300-FAN-2R,SUN2436A35N,SmartFan,SmartFan 2/2,
EQX-EdgeDIA-8300-02,10.44.158.52,Fan,C8300-FAN-2R,SUN2436A35O,SmartFan,SmartFan 2/3,
EQX-EdgeDIA-8300-02,10.44.158.52,SFP/Transceiver,SFP-10G-SR,ECL133102S6,SFP+ 10GBASE-SR,subslot 0/0 transceiver 4,
EQX-EdgeDIA-8300-02,10.44.158.52,SFP/Transceiver,SFP-10G-SR,ECL133100KB,SFP+ 10GBASE-SR,subslot 0/0 transceiver 5,
EQX-EdgeDIA-8300-02,10.44.158.52,SFP/Transceiver,SFP-10G-LR,FNS161209U2,SFP+ 10GBASE-LR,subslot 0/1 transceiver 0,
EQX-MPLS-8300-01,10.44.158.61,Chassis,C8300-2N2S-4T2X,FLM2528110Z,Cisco C8300-2N2S-4T2X Chassis,Chassis,Standalone
EQX-MPLS-8300-01,10.44.158.61,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In NIM controller,module 0,
EQX-MPLS-8300-01,10.44.158.61,Module,C-NIM-1X,FDO2523054G,NIM Ten Gigabitethernet Module,NIM subslot 0/1,
EQX-MPLS-8300-01,10.44.158.61,Module,NIM-1MFT-T1/E1,FOC19416A4L,NIM-1MFT-T1/E1 - T1/E1 Serial Module,NIM subslot 0/2,
EQX-MPLS-8300-01,10.44.158.61,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 1,
EQX-MPLS-8300-01,10.44.158.61,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 2,
EQX-MPLS-8300-01,10.44.158.61,Module,C8300-2N2S-4T2X,FDO25250DD8,Cisco C8300-2N2S-4T2X Route Processor,module R0,
EQX-MPLS-8300-01,10.44.158.61,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Forwarding Processor,module F0,
EQX-MPLS-8300-01,10.44.158.61,Power Supply,PWR-CC1-650WAC,DCI2444W0EG,650W AC power supply for Cisco C8300 2RU,Power Supply Module 0,
EQX-MPLS-8300-01,10.44.158.61,Power Supply,PWR-CC1-650WAC,DCI2444W0E9,650W AC power supply for Cisco C8300 2RU,Power Supply Module 1,
EQX-MPLS-8300-01,10.44.158.61,SFP/Transceiver,SFP-10G-SR,ECL133101NZ,SFP+ 10GBASE-SR,subslot 0/0 transceiver 4,
EQX-MPLS-8300-01,10.44.158.61,SFP/Transceiver,SFP-10G-SR,ECL133101UP,SFP+ 10GBASE-SR,subslot 0/0 transceiver 5,
EQX-MPLS-8300-01,10.44.158.61,SFP/Transceiver,SFP-GE-L,FNS140804XN,GE LX,subslot 0/1 transceiver 0,
EQX-MPLS-8300-02,10.44.158.62,Chassis,C8300-2N2S-4T2X,FLM2528110X,Cisco C8300-2N2S-4T2X Chassis,Chassis,Standalone
EQX-MPLS-8300-02,10.44.158.62,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In NIM controller,module 0,
EQX-MPLS-8300-02,10.44.158.62,Module,C-NIM-1X,FDO25280CUL,NIM Ten Gigabitethernet Module,NIM subslot 0/1,
EQX-MPLS-8300-02,10.44.158.62,Module,NIM-1MFT-T1/E1,FOC19431F3G,NIM-1MFT-T1/E1 - T1/E1 Serial Module,NIM subslot 0/2,
EQX-MPLS-8300-02,10.44.158.62,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 1,
EQX-MPLS-8300-02,10.44.158.62,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Built-In SM controller,module 2,
EQX-MPLS-8300-02,10.44.158.62,Module,C8300-2N2S-4T2X,FDO25250DDX,Cisco C8300-2N2S-4T2X Route Processor,module R0,
EQX-MPLS-8300-02,10.44.158.62,Module,C8300-2N2S-4T2X,,Cisco C8300-2N2S-4T2X Forwarding Processor,module F0,
EQX-MPLS-8300-02,10.44.158.62,Power Supply,PWR-CC1-650WAC,DCI2444W08T,650W AC power supply for Cisco C8300 2RU,Power Supply Module 0,
EQX-MPLS-8300-02,10.44.158.62,Power Supply,PWR-CC1-650WAC,DCI2444W08N,650W AC power supply for Cisco C8300 2RU,Power Supply Module 1,
EQX-MPLS-8300-02,10.44.158.62,Fan,C8300-FAN-2R,SUN2436A1W6,SmartFan,SmartFan 2/0,
EQX-MPLS-8300-02,10.44.158.62,Fan,C8300-FAN-2R,SUN2436A1W6,SmartFan,SmartFan 2/1,
EQX-MPLS-8300-02,10.44.158.62,Fan,C8300-FAN-2R,SUN2436A1W7,SmartFan,SmartFan 2/2,
EQX-MPLS-8300-02,10.44.158.62,Fan,C8300-FAN-2R,SUN2436A1W5,SmartFan,SmartFan 2/3,
